territory_id,revision_number,sub_total,log_sub_total,order_dow,order_month,is_weekend
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,7.28,2.1138429683971682,1,7,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,71.58,4.284689401784925,0,4,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,574.98,6.356072937870839,6,12,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,39.98,3.7130841428107537,5,11,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,26884.59,10.199345734325654,0,12,0
7559c9bb-7906-435e-934d-82cfee38295e,8.0,1258.3767,7.138372195010067,0,5,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,1000.4375,6.909191746768099,6,5,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,49.48,3.9215772182329576,2,11,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,583.97,6.371560563865605,4,5,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,78.48,4.375505417683616,0,5,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,89.46,4.504907764049697,4,5,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,1758.95,7.473040678537743,2,1,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2071.4196,7.636472092529572,4,11,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,42.28,3.767690634538226,2,10,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,34.98,3.582963228522387,3,1,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,387.918,5.963368524482487,6,3,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2294.99,7.738919402029275,1,3,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,47.97,3.891207865714226,6,2,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,3578.27,8.182914147987624,1,8,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2.29,1.1908875647772805,3,11,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,637.96,6.459841854609134,5,9,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2410.94,7.788186681915782,6,10,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,78.98,4.381776603418673,0,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,74.98,4.330470147759479,0,9,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,742.35,6.611166997059359,6,9,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,791.47,6.675154650145331,0,5,0
1e179cbb-7db9-4a66-aa94-e6fb9b3d613e,8.0,30095.1611,10.312152904397298,4,9,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2071.4196,7.636472092529572,4,9,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,28.48,3.383712067321136,0,1,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,24.49,3.238286218388024,4,12,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,751.34,6.623188349430501,0,5,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2419.06,7.791547612231811,3,12,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,198.036,5.293485712885856,6,12,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,64.97,4.1892000932347795,3,12,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,114.96,4.753245304053455,0,8,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,71.58,4.284689401784925,3,11,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,563.77,6.336418568621011,2,1,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,13.98,2.7067159780890733,4,9,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2433.04,7.797307707266177,1,2,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,1228.83,7.114631227432276,3,1,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2297.28,7.7399162960688725,5,3,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,77.92,4.368434681154414,5,9,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,1254.048,7.134929097846438,1,7,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,48.97,3.9114228253561136,5,4,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2049.0982,7.625642973424193,2,1,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,553.97,6.318914058231408,1,5,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2442.03,7.8009943511659685,5,11,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,44628.9968,10.706161485922664,5,6,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,69.46,4.255045172913092,4,6,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,29.48,3.4170707308184456,0,5,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2049.0982,7.625642973424193,0,7,0
7559c9bb-7906-435e-934d-82cfee38295e,8.0,325.8977,5.789647277914652,5,9,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,53500.224,10.887459811127062,1,1,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2490.18,7.820511772788034,1,6,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2329.99,7.754048349022265,4,2,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,27947.5878,10.23812195136759,3,8,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,1164.47,7.060879718118792,1,11,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2369.24,7.770746494824924,3,12,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,35.23,3.5898875049069856,5,10,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,14.98,2.7713379403381286,5,11,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,777.34,6.657163446708698,6,12,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,76.95,4.356067595503785,2,7,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,2329.98,7.7540440589903685,3,3,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,564.99,6.338576410202582,5,10,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,2398.05,7.78282810464001,4,12,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,53.99,4.007151350519723,1,8,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2049.0982,7.625642973424193,5,12,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2322.28,7.750735259299305,4,4,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,44.98,3.8282065193350356,1,8,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,1283.82,7.158373909696494,3,8,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,39.98,3.7130841428107537,3,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,12962.4843,9.46989178408114,6,10,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,3.99,1.6074359097634274,4,9,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,819.48,6.709889534852196,3,7,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,817.503,6.7074770620457675,0,7,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2433.04,7.797307707266177,1,7,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,67.93,4.23309149689756,1,10,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,33688.8473,10.424951803888101,6,12,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,782.99,6.66439626516702,3,1,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,64.47,4.181592022453,1,9,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,23.78,3.2100368762009963,0,7,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,548.98,6.30988191392898,3,2,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,39.98,3.7130841428107537,4,7,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,30.97,3.4647979630717503,3,7,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,7.28,2.1138429683971682,1,5,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,74298.5404,11.215860044953207,6,9,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,23.78,3.2100368762009963,2,1,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,24.49,3.238286218388024,5,4,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,119.98,4.795625242678768,0,5,0
5b963d6f-3cda-4843-ade2-0cb22c0eccaf,8.0,736.1455,6.6027852946851855,6,12,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,88.97,4.499476281429027,1,4,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2049.0982,7.625642973424193,3,12,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2181.5625,7.688254924188037,0,7,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,97.96,4.594715728084233,6,3,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2049.0982,7.625642973424193,4,4,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2049.0982,7.625642973424193,0,6,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2334.97,7.756182501399899,4,10,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,1750.98,7.468501855906065,4,7,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,78.96,4.3815265096322,6,11,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,539.99,6.29340079438729,3,8,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,1120.49,7.022413437290996,6,5,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,29.48,3.4170707308184456,5,10,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,1174.48,7.069431853798804,0,6,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,1205.47,7.095454019443051,1,9,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2520.31,7.8325338867046455,4,8,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2071.4196,7.636472092529572,6,9,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,597.26,6.394025442068757,4,5,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2395.96,7.781956546769072,4,3,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,578.46,6.3620966353759,3,9,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,24.99,3.2577118486533987,0,6,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2071.4196,7.636472092529572,0,5,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,3578.27,8.182914147987624,0,4,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,604.96,6.406813977290123,0,12,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,39.99,3.7133281345162463,2,10,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2049.0982,7.625642973424193,6,10,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2049.0982,7.625642973424193,1,7,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,89.46,4.504907764049697,6,3,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,890.82,6.793264318494944,6,3,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,4.99,1.7900914121273581,4,8,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,34696.2614,10.454416040630228,1,10,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,56400.9317,10.940258686899632,5,1,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,728.91,6.592921238870654,1,1,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,37.29,3.6451887654892032,3,6,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,1735.98,7.459903252070038,2,5,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2354.99,7.764716300280297,2,1,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,3578.27,8.182914147987624,2,3,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2181.5625,7.688254924188037,0,12,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,32.28,3.5049566159530077,1,8,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,39.98,3.7130841428107537,3,11,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2443.35,7.8015345178941935,0,7,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2438.06,7.799367998159342,2,11,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,4697.94,8.455092230347109,6,12,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,7.28,2.1138429683971682,3,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,37.97,3.662792119350618,0,8,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,24.99,3.2577118486533987,3,8,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,3578.27,8.182914147987624,3,5,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,61.96,4.1424996041091475,1,5,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,28.98,3.4005304926744517,6,9,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,578.46,6.3620966353759,6,12,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,4079.988,8.314094394945712,6,7,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2350.96,7.763004302071179,0,9,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,30.48,3.4493524235492026,5,4,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,56.97,4.059925635351641,2,7,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,3399.99,8.1318218446912,3,2,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2071.4196,7.636472092529572,2,2,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,12485.4,9.432395330988737,4,11,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,1155.48,7.053136187963809,0,9,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,33518.7528,10.419890179867156,6,3,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2.29,1.1908875647772805,4,2,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,838.9178,6.733304029906179,5,12,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,12.94,2.6347624053323777,1,6,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,37.29,3.6451887654892032,6,3,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,1155.48,7.053136187963809,5,3,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,742.35,6.611166997059359,3,11,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,25.48,3.2763897310688073,5,6,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,1000.4375,6.909191746768099,3,12,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,69.99,4.262539022051294,2,11,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,539.99,6.29340079438729,5,12,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,12.94,2.6347624053323777,0,8,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2344.96,7.760449978769683,3,5,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2181.5625,7.688254924188037,0,7,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2319.26,7.749434527346615,0,8,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,119.98,4.795625242678768,1,11,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,782.99,6.66439626516702,0,3,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,1728.27,7.455454633121488,6,5,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2362.27,7.767801532191507,4,5,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,38.98,3.6883793290722537,5,11,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2475.95,7.814783243577107,2,3,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,3173.928,8.063040233904307,4,2,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,1754.98,7.470782384608561,4,8,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,13.98,2.7067159780890733,0,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,595.338,6.390807620410884,3,8,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,32.27,3.5046560900303856,5,8,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,29.99,3.433664571799657,1,11,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,36.59,3.6267380575760866,5,9,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,3578.27,8.182914147987624,6,10,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2319.99,7.749749097777435,1,8,0
1e179cbb-7db9-4a66-aa94-e6fb9b3d613e,8.0,27729.582,10.230291126489108,6,9,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,99.53,4.610456190417329,1,7,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,65.96,4.20409542618122,3,12,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2071.4196,7.636472092529572,5,5,1
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,565.47,6.339424122313817,5,4,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,574.98,6.356072937870839,1,7,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,699.0982,6.55122061091857,4,10,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2389.98,7.779458602722379,1,3,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2325.96,7.752317973640154,4,10,0
7559c9bb-7906-435e-934d-82cfee38295e,8.0,24087.5253,10.089490877462813,1,2,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,33.98,3.554776469590456,1,12,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2426.95,7.794802558886624,5,4,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,38.98,3.6883793290722537,5,6,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,782.99,6.66439626516702,2,4,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,1735.98,7.459903252070038,4,5,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,6.28,1.9851308622085946,2,1,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2443.35,7.8015345178941935,1,9,0
5b963d6f-3cda-4843-ade2-0cb22c0eccaf,8.0,17744.274,9.783874505930674,1,10,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,78.96,4.3815265096322,5,3,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2407.04,7.786568417586427,3,1,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2181.5625,7.688254924188037,0,9,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,92.96,4.542869159790712,5,12,1
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,18802.613,9.841804311204731,6,4,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,7.28,2.1138429683971682,5,12,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,74.98,4.330470147759479,0,4,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,27.28,3.342154841028372,4,8,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,6.28,1.9851308622085946,5,6,1
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2181.5625,7.688254924188037,1,10,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,24.99,3.2577118486533987,1,8,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,539.99,6.29340079438729,1,2,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,8.99,2.301584592660462,4,3,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,44.98,3.8282065193350356,6,6,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2451.3,7.804781638674834,3,4,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,74.96,4.330206885944085,0,1,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2407.04,7.786568417586427,1,3,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,699.0982,6.55122061091857,1,2,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,124.97,4.836043783364212,3,4,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,588.96,6.380054737991301,4,11,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2338.97,7.757893387756743,1,9,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,100.09,4.616011209165967,4,2,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,31.28,3.474447843401748,3,2,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2.29,1.1908875647772805,5,6,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,36.59,3.6267380575760866,1,2,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,3578.27,8.182914147987624,0,5,0
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,1149.47,7.04792583351615,6,12,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,3578.27,8.182914147987624,5,6,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2049.0982,7.625642973424193,4,11,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,63235.638,11.054639127354886,4,2,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,120.0,4.795790545596741,3,2,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,7.95,2.191653532286764,1,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,69.97,4.262257252536892,6,4,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,1344.588,7.204586371224103,2,5,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2479.94,7.816392799602512,6,10,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,1000.4375,6.909191746768099,4,8,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,2181.5625,7.688254924188037,3,11,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,6.28,1.9851308622085946,1,2,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,3578.27,8.182914147987624,0,1,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,2049.0982,7.625642973424193,3,2,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,49.99,3.9316295350670645,6,1,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,41.95,3.7600366484302645,1,11,0
1e179cbb-7db9-4a66-aa94-e6fb9b3d613e,8.0,37141.1313,10.522507218828329,1,5,0
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,607.96,6.411752584107785,2,8,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,53.99,4.007151350519723,1,9,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,7.28,2.1138429683971682,5,12,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,22147.2853,10.005515359384182,5,6,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2049.0982,7.625642973424193,4,3,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,12.94,2.6347624053323777,4,1,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2370.22,7.771159869614105,2,4,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,588.96,6.380054737991301,1,12,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2181.5625,7.688254924188037,6,11,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,120.95,4.80361112466193,0,3,0
0ad4c625-bb65-4376-8a41-0a65719b0db8,8.0,181.176,5.204973252768672,4,11,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,27.96,3.365915567517516,0,12,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2343.96,7.760023623165601,4,6,0
7559c9bb-7906-435e-934d-82cfee38295e,8.0,6532.5325,8.784703040779728,4,6,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,39.98,3.7130841428107537,3,4,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,69.99,4.262539022051294,4,9,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2071.4196,7.636472092529572,4,11,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,64.97,4.1892000932347795,3,6,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,2340.94,7.758734924700538,1,10,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,14.98,2.7713379403381286,3,5,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,6577.116,8.79150366113289,6,12,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,2457.33,7.807237536606788,6,7,1
25d73ad2-9e13-410b-8b0d-5f26e2b9e4f2,8.0,2049.0982,7.625642973424193,0,10,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,1700.99,7.439553433675401,0,3,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,2419.06,7.791547612231811,5,10,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,839.46,6.7339493609963865,6,7,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,699.0982,6.55122061091857,6,9,1
2ac923e9-3043-4f5e-bae0-ad28089bf187,8.0,1750.47,7.468210714315004,1,4,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,23946.4874,10.083618687105954,2,11,0
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,2391.45,7.780073224467142,0,4,0
e0e3bac4-790e-4617-84b3-be0c2bdb7070,8.0,539.99,6.29340079438729,5,4,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,39.98,3.7130841428107537,6,5,1
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,3794.9789,8.241697601231756,1,7,0
c8b914d0-8c4c-498f-af9f-6954c90f45db,8.0,23.97,3.217675104291682,6,9,1
d90fce1e-44e0-4d8f-8125-2f9ba1d18cbc,8.0,42.93,3.782597457987688,3,10,0
5f568b38-d738-4b7a-a27b-bc975b9084a2,8.0,27.77,3.3593331775634567,0,11,0
